EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _energy(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),EEG _mean(),EEG _std(),EEG _mad(),EEG _max(),EEG _min(),EEG _iqr(),EEG _entropy(),EEG _skewness(),EEG _kurtosis(),state,subject
27.13,188.17211031393575,227.5794405406099,346,-328,7228956,352.25,5.143421472920865,1140.7473889360042,2434.676856306744,239.04497966422235,15916.599500714832,50.044321679494246,7228956.0,1103.9490675854909,4.269110389719021,[4.67461544],[24.00929551],18.469629124592622,189.2185318619717,160.92296566490597,482.24682476922544,-420.02142802480927,216.72822843367686,4.954095767326862,[-0.03352312],[-0.10989888],0,2
45.515,49.79126203461808,51.14977653844327,147,-67,910157,71.25,5.12322773909534,389.0861768316604,871.073445237841,80.33266732871391,9103.0,7.232807192236653,910157.0000000001,331.51192170494,4.337742034280109,[6.69630442],[55.59376897],32.42791698521507,59.154164688549194,33.547458640240976,196.5756851698602,-86.97413408594535,80.61017305526643,4.761551514585,[0.71947766],[-0.22758412],1,3
34.035,355.67689519421975,366.2027479708837,481,-629,25532887,672.5,5.166615742977152,1948.4743164541367,4662.224237219675,377.1490416368525,31973.854300886298,41.08067620339551,25532886.999999996,1954.2033463755592,4.053016039076478,[4.87487591],[26.17047225],23.857782797234112,356.50419520673245,340.1921977736937,654.0737725975565,-796.909342397239,452.1947865687971,4.960176203710975,[-0.31217025],[-0.35453422],0,4
42.25714285714286,232.18543609514762,315.7942725416932,450,-299,1949351,401.5,3.326979467179907,851.5740239103566,1106.4233736690144,487.85900894948145,4168.140983772373,50.52369087290391,1949351.0,779.5264864815588,2.931589662616227,[2.01881482],[2.99509303],30.641293851417075,231.0199005376906,162.49550278866727,614.4757928511099,-405.1721856198917,222.7386360737625,3.2245453924025,[0.50884638],[0.35840479],0,0
44.365,412.11509530105786,492.96523765311264,603,-705,34361421,736.25,5.143991810582731,2284.3322796575235,5398.448576777838,226.20434612490703,39536.437857902194,272.2723130517979,34361421.0,1524.1978340278595,4.204827882347416,[5.20354158],[29.57613984],30.122748878546933,413.4001995645382,362.20771750635186,820.9509729575817,-893.0758646386096,534.0423964911402,5.004846495638428,[-0.14541951],[-0.39527299],1,1
90.93,230.00990217814535,221.6490316665875,679,-322,12234564,342.0,5.085744211102538,1606.1664280022371,3107.2163435394286,257.31832594659664,18186.0,156.34290766533687,12234564.0,1194.1758081559894,4.330767493601671,[3.56539258],[13.21586134],63.43454934024518,239.05831495683225,164.06803991242856,938.3306986345485,-420.02142802480927,244.30539289995218,4.863229450374406,[0.97999777],[1.92730216],0,2
31.675,49.09255926308996,52.63237875694887,147,-67,682677,70.25,5.056615874117676,323.33465347801774,760.3497233906581,78.20503836778639,6335.0,2.958200859964091,682677.0,354.11305947012,4.141839475491833,[5.62484487],[36.53554784],22.41528496361356,53.95312780553135,27.2573101451958,196.5756851698602,-86.97413408594535,55.50788232314399,4.739151361247007,[0.94036561],[0.69849405],1,3
30.97,354.16370381505783,355.82453244134445,481,-629,25278214,675.25,5.166516354464184,1977.703453076074,4622.434753643471,391.0937121172732,34584.658582186246,245.59645013247916,25278214.0,1420.5151495081511,4.23105117074577,[5.24664692],[30.25829524],22.90318864263228,354.7767099881276,342.81309297996256,654.0737725975565,-796.909342397239,451.1341263970174,4.987921592370251,[-0.32945155],[-0.45747575],0,4
57.055,410.15541197819147,498.15434541788227,616,-705,34296547,735.25,5.144803642044236,2466.7725356151627,5311.457451353135,518.6403946835459,37231.291242300475,123.83202638537047,34296547.0,1121.1959109872375,4.380319411839306,[5.16079335],[28.64059573],38.40296928624141,412.3201995415699,426.6817395805649,820.9509729575817,-893.0758646386096,546.9470952477946,5.037884447862567,[-0.09018848],[-0.52415675],1,1
30.07,277.3490672419866,297.2617448103732,679,-619,15565342,399.75,5.055027361777387,1609.546259149608,3602.04148222331,309.0821523065158,19734.803703537713,100.96075664976561,15565342.0,1051.145717188264,4.105648562594666,[3.79258975],[14.47061695],20.732370824389573,278.20294534745676,167.73729320120486,938.3306986345485,-827.3149339882607,221.50119920668598,4.841644898813339,[0.24268446],[1.93268207],0,2
35.905,55.49275605878663,57.080185412465674,180,-67,873723,75.0,5.012305629001734,350.4061402004587,866.5670989079937,91.51119883142911,7181.0,1.1973597527657691,873723.0000000001,301.9906397078642,4.08424456209004,[5.78336333],[37.96879031],25.321493834290273,61.052739086792826,28.829847268957092,253.144227664784,-86.97413408594535,55.50788232314399,4.68870253029324,[1.27507648],[1.58782681],1,3
26.935,351.4225814813271,349.8941235673221,437,-629,24844665,671.5,5.1609831899087055,2087.087356873871,4526.44798542712,487.0604824245976,31500.450305798284,245.97206465620323,24844665.0,1272.6193942519817,4.35376729059911,[5.09754295],[27.93983472],20.293964620053924,351.8685550031432,338.6196606499324,577.7062402294093,-796.909342397239,447.7753691863812,4.978723797711481,[-0.38782555],[-0.36599572],0,4
53.765,413.8013530366956,518.9107764769607,647,-705,34824447,743.25,5.149956579623512,2567.0014372821674,5313.656991281174,529.6699499758943,40433.53808581227,426.2728296123145,34824447.00000001,1713.8855707948555,4.42187565173864,[5.19079832],[30.10025004],36.16851185769191,415.7091215621808,403.6178617653993,820.9509729575817,-893.0758646386096,533.1585130146568,5.017611741980318,[-0.08733077],[-0.4738275],1,1
19.87,274.4764345075912,279.47051818830596,679,-619,15146426,374.25,5.029033643746683,1481.1072700862321,3598.9925332650682,337.8144056980109,21126.41888763081,2.0,15146426.0,1111.7108077022344,3.930526667314119,[3.95296725],[15.86180908],14.057282809988564,274.83544676769776,158.82624949989088,938.3306986345485,-827.3149339882607,213.723024613634,4.820962549233096,[0.2715742],[2.19252229],0,2
46.43,60.876884775750476,72.64750870677449,180,-67,1172348,98.5,5.047511830896683,472.2561524098523,974.331630663319,94.51871354436035,9286.0,32.45298377112927,1172348.0000000002,427.21716984796467,4.380473069177059,[5.64713646],[40.17686014],32.51984086676932,69.31233620359366,33.54745864024098,253.144227664784,-86.97413408594535,70.0035713374682,4.689834744654031,[1.05610257],[0.33602392],1,3
36.305,351.89993176327835,353.6006291135861,445,-629,25030323,646.5,5.164756265943749,2123.297375680068,4530.113823562288,511.446226431001,35620.315524250575,351.31303947173757,25030323.000000004,1108.3945889702059,4.392538537696576,[5.37726355],[32.65556526],26.926626227583732,352.74150847327286,350.1515995575152,618.0113267570425,-796.909342397239,455.0232136935434,4.993898926551994,[-0.35546347],[-0.43744785],0,4
44.095,414.19144845711145,533.7367986620168,647,-705,34699785,751.75,5.143160848091313,2299.6037839010037,5423.246945978783,420.44059084612775,41036.777852912266,25.03454991463571,34699785.00000001,2091.9031451661217,4.117164722850224,[5.08728906],[29.40167769],30.843997795357204,415.388460118959,438.7378575294016,828.0220407694472,-893.0758646386096,531.5675227569872,5.0372361682874205,[-0.08103574],[-0.52698153],1,1
28.1,275.1832843760682,272.05750709577796,679,-619,15303090,375.75,5.026387747827016,1578.8743145069793,3579.140385482263,232.90839732952068,21728.42544732212,87.90860614181832,15303090.0,831.1696471552057,4.116030357243523,[3.91326926],[15.73043567],20.40710170504376,275.8604723406382,161.97132374741346,938.3306986345485,-827.3149339882607,218.1424419960499,4.830825974922066,[0.2496085],[2.12965429],0,2
65.47,52.04237792414947,53.37367986620167,180,-61,1398946,71.0,5.1004997173006155,455.98721567334445,1091.3393876986531,132.14807067962377,13094.0,43.95803893583318,1398946.0,302.24738221076996,4.304134188097036,[8.31903878],[88.42487275],46.01143825180864,69.84037192054464,42.98268138280876,253.144227664784,-82.73149339882606,109.07122099802497,4.737346354284757,[0.83504008],[-0.43347687],1,3
53.165,349.6614902659428,295.7791425918676,459,-606,25017935,648.0,5.163333876579655,1917.8094919372418,4619.5174804989565,339.7803311751104,34066.83963246784,46.75837647260575,25017935.0,1593.1994690346387,4.069849529173954,[4.98051409],[27.97905141],37.193816690412405,351.71905691901316,343.86145106247005,621.5468606629753,-755.8971490884194,438.4062043356595,4.9807536883238175,[-0.31305858],[-0.44046749],0,4
55.18,410.9047549006947,507.7912598381687,647,-677,34377510,763.0,5.141958024179676,2177.851575934466,5443.755368603532,472.4693294834145,46914.58259212121,17.33816558619782,34377510.00000001,2273.3030988508503,4.104371017174821,[6.16828348],[44.56189916],39.70404576362464,412.6877012342384,418.81905396175847,828.0220407694472,-890.2474375138634,544.6489982089382,5.0505726316306445,[-0.06474094],[-0.56348341],1,1
-10.335,234.7980041972248,255.74888269221634,458,-619,11047383,341.75,5.045032844219885,1421.7751122322143,3004.3199780045197,201.52962087486355,17939.812064160913,118.92986414375541,11047383.000000002,849.6673495880249,4.2483261095170235,[4.04719464],[17.43739462],-6.660945878777283,234.9309404910303,160.92296566490597,592.5554826343268,-827.3149339882607,219.37987886312635,4.893771991484248,[-0.59574703],[1.67698373],0,2
73.015,44.19473696041192,41.51286211815685,180,-49,1456873,54.75,5.158418252636785,394.0455163756857,1140.8773514380148,53.31619345875606,14603.0,3.0,1456872.9999999998,409.8979189091627,3.995853680642439,[9.86107105],[117.65021064],51.61879502661796,67.9695887879278,50.845367001615244,253.144227664784,-62.22539674441619,108.54089091213505,4.771964094326586,[0.75505169],[-0.53954277],1,3
54.3,350.6866407492592,335.8094024915189,465,-594,25185922,660.75,5.164288152538641,2063.5794346440593,4574.6652245726245,497.00706623569516,36995.37607620441,138.6185489147421,25185922.000000004,1574.0634049419145,4.290010176586184,[5.46400488],[34.92889571],36.889760774502186,352.9429919264583,347.5307043512464,652.6595590351834,-792.6667017101198,447.9521458816779,4.960816390699282,[-0.28965036],[-0.37639755],0,4
50.285,414.384680912555,527.0650886787415,647,-677,34848649,769.5,5.13751682962055,2309.699649482621,5432.673055612665,476.89926615520125,47628.852448034595,44.06227618027341,34848648.99999999,1870.3404752506349,4.226623982877569,[6.26652674],[46.68326098],36.564491655156374,415.82001268577733,377.40890970271096,856.306312016909,-890.2474375138634,530.3300858899106,5.015904996832608,[-0.06104633],[-0.46077371],1,1
62.7,189.06017560554628,219.4251283388291,458,-393,7935008,317.0,5.109382227645481,1170.995302508377,2561.9871196989484,250.8391479431247,18189.141035331133,13.49523057612296,7935008.000000003,1014.8016335507534,4.139695549315898,[4.46643084],[23.0532763],44.13760528166431,194.23416743714273,160.3987866236522,592.5554826343268,-502.0458146424488,219.3798788631264,4.95007266819934,[0.25851295],[0.16998427],0,2
65.435,39.25386318567893,34.841152134881646,147,-49,1164521,48.0,5.167085552031742,367.63115810837525,1014.5779080917812,90.1402194416936,13087.0,3.5686777607656626,1164520.9999999998,332.6517950293403,4.098846732117821,[10.00459966],[120.73790633],46.329636303342596,60.63142584501869,48.22447179534642,205.76807332528534,-62.22539674441619,99.7020561473032,4.793704790295,[0.68051432],[-0.68450367],1,3
59.5,351.04992522431905,338.77460692853003,473,-580,25355260,675.75,5.168628804428832,2016.8621698610625,4613.840806506367,346.2062558919609,40690.67833276438,359.9694193454936,25355259.99999999,1047.1905797906443,4.349123328066077,[6.38896139],[47.71998938],40.50307642636544,353.7453897932806,343.33727202121634,652.6595590351834,-792.6667017101198,438.58298103095615,4.96020579060823,[-0.23512173],[-0.42764896],0,4
48.545,416.0829580444265,487.776129888343,636,-746,35096329,764.75,5.139296686989954,2684.8412848087864,5280.904872783291,875.6765657574742,38125.17742132505,155.0,35096329.00000001,1924.1896147535278,4.385431452700233,[4.44956392],[22.84864811],34.87450644812052,417.4510915065381,356.44174805256046,856.306312016909,-938.3306986345486,528.0319888510544,5.003157804566147,[-0.14310111],[-0.35059869],1,1
78.71,185.32589106760014,208.30561170003708,458,-299,8108190,329.25,5.11380368978017,1149.624360223023,2605.101500974925,188.36092211822722,18009.030167247776,14.694633649060705,8108190.000000003,1044.5114892689833,4.164944372446914,[4.70395497],[24.36410384],55.2391817462931,193.62226834741918,159.87460758239843,592.5554826343268,-405.8792924010783,228.5722670185515,4.968808044914402,[0.40349685],[-0.16072123],0,2
64.77,30.109252730680645,32.61724880712324,129,-1,1020344,44.0,5.178174375988788,340.62672925428654,950.9560617176415,108.93023102058889,12954.0,32.290379607578615,1020344.0,311.7760019572987,4.3646344016111005,[11.7457749],[151.89679333],45.961940777125584,54.67375970243861,48.74865083660018,177.48380207782344,-25.45584412271571,88.03479425772515,4.816433307541481,[0.63104077],[-0.87917125],1,3
47.895,353.79741940127263,355.08323133209166,473,-580,25493309,689.75,5.168531372340386,2063.695161749495,4608.087594585386,405.5150257764472,39171.69447026186,366.69358983150926,25493309.0,1366.383622202604,4.3746775792586945,[6.04758416],[42.02213265],32.42791698521507,355.54883658929333,347.00652530999264,652.6595590351834,-792.6667017101198,449.366359444051,4.963192985625657,[-0.25398186],[-0.42900195],0,4
50.12,414.9887535825519,495.93044209012385,636,-746,34945536,752.75,5.146382891528928,2589.852410681939,5313.962785989845,829.79958965891,38007.73094568845,33.71570723658349,34945536.0,1689.5665497163297,4.393268489846015,[4.82735746],[25.5007992],36.36650175642414,416.41944905347543,341.2405558562012,856.306312016909,-938.3306986345486,533.3352897099535,4.987520085559593,[-0.18168135],[-0.29198404],1,1
63.76,185.09673795072672,211.27081613704829,458,-299,7665228,325.25,5.120266043859056,1189.2614287687402,2500.1770445396337,249.57648672464353,20448.248787187902,41.23105625617661,7665228.0,1137.7843292955447,4.337445659574461,[5.48339297],[35.77984674],44.47701653663384,190.65134408128364,156.72953333487584,592.5554826343268,-405.8792924010783,213.01591783244746,4.9721607024466055,[0.3153646],[-0.14765705],0,2
58.72,29.820154258487666,31.134646588617642,124,-20,867456,45.5,5.166678675191152,300.9567691322378,881.4085449514798,125.18637219188665,11744.0,9.23374374254935,867456.0000000001,240.99942341938475,4.204859890697582,[11.07525841],[139.27610791],41.60616300501646,51.05102545493088,44.0310394653163,166.87720036002523,-27.577164466275356,80.78694975056305,4.806707870952618,[0.69377761],[-0.72721403],1,3
47.36,353.2521484718812,370.6505546264005,473,-580,25406010,686.5,5.1740124799995915,1884.8912717669054,4674.74008834897,420.9707913802938,34463.58864607982,102.15993719166782,25406010.0,1290.8102515151572,4.083164294630846,[5.15831605],[29.36463104],34.0401204463204,354.78348355017886,349.10324147500774,652.6595590351834,-792.6667017101198,462.4478348960021,4.981567628007452,[-0.22523114],[-0.50761363],0,4
48.275,414.73619250675483,488.51743099759585,636,-746,34867317,760.5,5.145838316735457,2493.134375100163,5352.718747299724,623.2187709139952,35719.51870000739,1.0,34867317.0,1969.1213725718096,4.300640921073432,[4.75364445],[24.48615728],34.13911539568651,416.1383253198388,335.99876544366356,856.306312016909,-938.3306986345486,516.7182803520695,4.969830218428445,[-0.21318093],[-0.21245567],1,1
52.485,183.62731217060278,227.57944054060988,344,-299,7294733,344.75,5.134733258311883,1086.6582370337276,2472.631568973985,242.05626451537512,21707.072995469607,107.09508135533525,7294732.999999999,670.0441653697399,4.3132370876085,[6.31982624],[46.99010091],36.564491655156374,187.44786728581366,157.2537123761296,465.98336880193483,-405.8792924010783,209.65716062181136,4.972088096103709,[0.16739709],[-0.38305202],0,2
57.935,31.449018665134847,35.58245324413445,124,-20,869101,47.0,5.149661240322927,295.06229129060955,884.3298277556488,90.93175470091285,11587.0,4.588457059184168,869101.0000000001,284.396159684597,4.095883799368568,[10.59273218],[130.2449158],40.85662981695871,51.73239603961913,40.8859652177937,166.87720036002523,-27.577164466275356,85.38314382827562,4.798008354229545,[0.71370698],[-0.77082952],1,3
62.16,353.0680166766738,375.8396623911701,482,-580,25704178,688.0,5.174285837672853,2096.7126598528585,4616.0561112288,400.2127271990894,33826.02939706347,226.03631030208282,25704178.000000004,949.1416849760586,4.35423080227295,[5.15562829],[28.85667133],45.67909806465097,355.5760256260256,336.52294448491733,673.1656556895932,-757.3113626507925,452.7251166546871,4.976922563310447,[-0.21560094],[-0.49557261],0,4
45.4,416.57298280133335,488.51743099759585,602,-746,35118842,775.75,5.152499902269913,2428.7855808833096,5405.538141766583,531.4547878859041,38316.4183223615,55.14699218217873,35118842.0,2198.197109577902,4.237617129462093,[4.91645594],[26.76346813],30.462160133516466,417.9309354426877,348.05488339250013,841.4570696119916,-938.3306986345486,515.4808434849932,4.985907992056055,[-0.21413478],[-0.29429417],1,1
52.12,177.82959708664922,221.6490316665875,344,-282,6867972,320.25,5.1391679150036875,1027.0908070631597,2411.0280948272557,256.3122392584797,20002.500520116733,34.260970155613705,6867972.0,836.7193343639301,4.216902832757359,[5.77213405],[38.60944666],37.215029893848,181.5348494091424,155.6811752523683,465.98336880193483,-345.77521600022175,208.59650045003156,4.971738560552702,[0.20103763],[-0.37303075],0,2
56.64,30.376477741831756,34.099851025628844,121,-20,826164,46.0,5.1547717485574776,302.4740413727674,857.1309434944146,116.89553792573838,11328.0,8.060628174744105,826164.0000000001,293.06990128758736,4.197310316385156,[10.78596971],[134.14190039],39.909106730168745,50.379392612456144,41.934323300301216,170.41273426595797,-32.526911934581186,85.02959043768234,4.8105008941260445,[0.69018692],[-0.77201949],1,3
63.665,349.33228132395664,351.37672578582766,482,-580,25217255,647.5,5.176206740505188,2062.6532588080995,4578.50592813074,288.115967863402,33756.07629868065,343.3244533883506,25217255.000000004,1320.794233463243,4.323209615994813,[5.17692606],[29.32214915],46.485199795203634,352.03039811925333,349.1032414750077,673.1656556895932,-757.3113626507925,454.4928836076534,4.985403286760732,[-0.21969077],[-0.53894409],0,4
51.935,412.76458275268726,495.93044209012385,712,-706,34614369,753.5,5.149981943333729,2422.48731743244,5361.522563309697,333.9660936854185,39465.77748843107,226.10636241483743,34614369.0,1523.7946486579312,4.322045641150471,[5.21443684],[29.77342312],35.0654252790409,414.53861213402064,371.6429402489196,948.9373003523468,-936.9164850721755,513.0059697508403,5.006717951614858,[-0.12724319],[-0.40991164],1,1
54.945,176.78906067684164,214.23602057405947,349,-282,6854665,319.0,5.141864586795354,1164.8571412721285,2344.732999816253,208.97606306525813,17195.25498945544,230.1444759607124,6854665.0,791.7107993374473,4.457025679820864,[4.96670437],[26.90579886],39.909106730168745,180.77773148261377,161.97132374741346,468.1046891454945,-368.4026329981913,218.31921869134655,4.986965047402113,[0.15672822],[-0.43192211],0,2
55.545,30.423477365350593,32.61724880712324,121,-20,802167,45.0,5.150583996142339,291.11039844223825,847.0075182185818,105.22495635037195,11109.0,5.20231224374721,802167.0000000003,286.1902076249845,4.099846448701408,[10.56868174],[130.30937568],39.23028422022966,49.71739936883264,41.410144259047456,170.41273426595797,-32.526911934581186,75.6604255869606,4.807237659601396,[0.73461258],[-0.61606273],1,3
69.275,349.60381773516144,337.29200471002446,482,-589,25404371,641.25,5.17690358902054,1827.56120077463,4697.274854362176,290.29897929889523,34170.23158657541,8.536616968810181,25404371.00000001,1666.1665665097703,3.924687219963019,[5.00586178],[27.84364308],48.95300246154469,353.02331162403425,344.38563010372377,673.1656556895932,-716.2991693419726,448.6592526628644,4.98317312389899,[-0.21800897],[-0.55574175],0,4
45.64,414.3283606030367,494.44783987161827,712,-706,34750200,782.5,5.144427437732846,2488.9452825668345,5343.720743114136,378.1580472534149,39554.42751195261,522.8400082078471,34750200.0,1268.4072345626141,4.393118520923924,[5.26113632],[30.08768959],30.20053062447745,415.7390142264736,366.401149836382,948.9373003523468,-944.6946596652275,520.7841443438922,5.001638580482297,[-0.11869942],[-0.35251475],1,1
54.32,174.43875028215493,209.78821391854268,349,-282,6675908,308.25,5.135810059022275,1075.6399066935733,2349.2353630763014,222.81602938292315,17509.197717826228,43.742174747856545,6675908.0,857.763020245493,4.268767060513791,[4.9087034],[27.30666237],39.01815218587369,178.4856403187663,156.20535429362207,468.1046891454945,-368.4026329981913,217.9656653007533,4.983381469716455,[0.17637969],[-0.32859191],0,2
55.79,35.70792489070178,32.61724880712324,121,-86,877516,46.25,5.162802989962316,344.92190527841757,870.9448198704131,90.2440934200549,11158.0,9.657223699347337,877516.0,366.6565479347283,4.256293542606661,[9.76232598],[116.13260275],39.33635023740764,53.2938228127801,42.982681382808764,170.41273426595797,-108.18733752154178,85.55992052357226,4.812936436288417,[0.51753166],[-0.63203188],1,3
51.46,350.8064400777158,356.5658335505973,482,-665,25142658,641.25,5.168245169619926,1925.8265733372475,4629.6706156516275,250.2263377046957,34084.61908858655,106.28599573208814,25142658.0,1856.776869735641,4.1040261092577905,[5.09573148],[28.94719667],35.69475031429692,352.7593723772623,344.90980914497754,673.1656556895932,-844.9926035179244,438.2294276403628,4.96263443030189,[-0.29053829],[-0.37317731],0,4
43.095,417.9394405592752,534.4780997712695,712,-713,35306111,789.0,5.15126398512303,2321.1863050134293,5469.753663321421,465.19574378540756,40346.52487464552,145.65637614944157,35306111.00000001,1881.6261134368742,4.149611922570834,[5.08459355],[28.81039201],29.832835098260443,419.09492594160577,393.13428094032406,948.9373003523468,-944.6946596652275,524.4964549451216,5.011037288283329,[-0.08545843],[-0.45532376],1,1
55.07,172.545573979746,206.82300948153147,349,-283,6560936,302.25,5.136224656292245,989.4128432325571,2362.6252825292604,137.4438086550912,16792.485773951365,19.606967412580573,6560936.0,983.488601310744,4.081557134033224,[4.83011068],[25.62633178],38.791878015894,176.91769329267214,153.58445908735325,470.22600948905415,-368.4026329981913,228.21871362795824,4.991915881580251,[0.21365471],[-0.33775411],0,2
55.05,35.8096006679773,34.841152134881646,121,-86,862566,47.0,5.150239646682531,337.04897876641456,865.4270540678266,70.46847207910402,11010.0,4.356251397674675,862565.9999999999,385.93120010004884,4.184960931004968,[9.59326791],[113.06816124],38.94744150775504,52.87652409150965,42.982681382808764,170.41273426595797,-108.18733752154178,78.48885271170678,4.809299396989026,[0.5558124],[-0.51214504],1,3
8.175,361.33894666227167,407.7156100890405,472,-915,26126533,650.75,5.145122749685335,2295.804568069722,4566.8166577201455,348.35952380856105,33116.74223536074,331.17415464077726,26126533.0,1418.352054619391,4.449306818435764,[4.97759522],[27.55028397],3.88908729652601,361.41048684286955,326.5635427010958,627.2037149124676,-1108.03632611932,432.57257339087045,4.944768348900788,[-0.47560035],[0.05468539],0,4
48.63,414.14936085909875,539.6672075360391,712,-713,34776914,779.25,5.1511236018711495,2347.8085101429797,5409.686608270408,470.7128799011212,40039.79891942707,267.12564457057545,34776913.99999999,1892.5381485001062,4.243456597988684,[5.182331],[29.54365096],35.68767924648506,415.46475127259595,406.7629360129219,948.9373003523468,-944.6946596652275,528.9158723275376,5.0239490853565645,[-0.10337985],[-0.46662883],1,1
52.735,178.75316717473848,209.78821391854268,349,-324,6946735,334.25,5.1295175354315585,1106.350890859123,2392.22129124695,143.08053573086667,16816.333366842257,104.44810361597584,6946735.0,746.2489563386432,4.287969659104434,[4.71587513],[24.49403168],36.70591301139368,182.7193228698049,162.49550278866724,470.22600948905415,-368.4026329981913,232.10780092448422,5.005394817938917,[0.20629839],[-0.38231262],0,2
48.065,42.11034047594486,36.32375435338725,120,-140,816705,49.25,5.1238153647294284,374.1538590947813,822.6262150724851,98.02628977471902,9613.0,4.072612239829954,816705.0,414.50286616612567,4.274536612662871,[7.54126862],[77.60566929],34.08961792100346,54.05018917635719,40.36178617653993,168.99852070358486,-149.9066376115481,75.13009550107067,4.805813820109122,[0.2114689],[0.44270622],1,3
15.24,364.8958103349502,421.8003311648438,508,-915,26676242,640.25,5.146311725800885,2336.299003532768,4606.294494069153,368.9275998031172,33269.72329030132,196.29608998605337,26676242.000000004,1895.265486557169,4.417897665893799,[4.76379711],[25.74863267],9.15703281636579,365.0991081199734,319.7492151647968,709.2281015301072,-1108.03632611932,416.3091174235799,4.926952088631634,[-0.43136687],[0.10661487],0,4
52.16,414.71139892701285,503.34345318265184,616,-713,34941242,775.75,5.150528035888268,2524.396759130237,5344.966136702155,478.6189209826399,39252.92612390694,352.4592459587349,34941242.0,1171.6209840674833,4.410803073158321,[5.18412495],[29.19088191],39.04643645712115,416.15091709619,369.0220450426508,822.3651865199548,-944.6946596652275,538.4618138735559,5.006484533729873,[-0.13180359],[-0.40723996],1,1
50.715,179.6324407644677,216.4599239018179,349,-324,6967965,338.5,5.129565348929659,1167.0537489779304,2367.6888619488327,213.82799544650715,17784.7634860244,223.43469262919956,6967965.0,761.0692070505787,4.4399877628530255,[5.12427626],[29.084175],35.0229988721697,183.33906989509902,164.06803991242856,476.589970519733,-358.50313806157965,217.43533521486336,4.9861614501619345,[0.23855231],[-0.36625134],0,2
36.585,43.068698320241815,42.254163227409656,113,-140,638675,58.25,5.069920378260001,363.77436662533216,711.5779719653626,87.92908411371899,7317.0,9.457057781739515,638675.0000000001,325.81536391989573,4.34847289509902,[5.51007188],[44.73319899],25.957889937358154,50.19524828108733,33.54745864024098,153.44217151748083,-149.9066376115481,59.57374631496663,4.783612845199597,[0.2682674],[0.93417858],1,3
36.145,366.7541328669658,435.1437511313942,533,-915,27163011,630.0,5.146221908346791,2195.922247916549,4726.619984841718,513.913275404258,29396.939024570416,40.43055352647832,27163011.0,2354.517506838765,4.151140026298143,[4.19612089],[19.67311255],25.774042174249654,367.6285540460643,313.4590666697517,747.4118677141807,-1108.03632611932,420.55175811069915,4.9218628987982855,[-0.32183473],[0.16263707],0,4
65.115,413.4550057442769,501.1195498548934,631,-713,35037001,742.5,5.155837814114167,2559.502335607139,5337.222947753035,948.7955035081252,37593.6139190406,65.7656257915545,35037001.0,1495.9452217741537,4.403134304444341,[5.04042667],[27.55319579],49.05199741091081,415.66682156506073,371.1187612076659,822.3651865199548,-880.3479425772517,522.5519112968586,5.017590922476994,[-0.05809825],[-0.56005955],1,1
49.76,184.46268565756057,231.2859460868739,349,-328,7300508,340.75,5.138544577482495,1024.9631918776558,2499.991691045386,231.68605626261214,19509.720628258598,45.89742075024555,7300508.000000001,889.4774158471531,4.08612668956103,[5.266415],[31.84070635],34.95228819405105,187.8320461209961,167.7372932012049,476.589970519733,-412.24325343175724,221.3244225113894,4.979041163449299,[0.17599474],[-0.36730605],0,2
27.765,40.049591446105914,36.32375435338725,113,-140,474973,48.25,5.027859758958827,350.3673575239812,593.4776447193801,97.22572998562003,5553.0,24.440623245463343,474973.0,340.6669340780595,4.534795185183533,[4.61426417],[30.3355713],19.777776669787734,44.53879825500459,26.73313110394203,153.44217151748083,-149.9066376115481,50.55813485483816,4.774825381236723,[0.34819266],[1.83836352],1,3
58.235,366.786804254188,449.9697733164502,533,-915,27584775,671.75,5.153806060655323,2316.2975506720672,4713.760776360059,365.874605741211,30894.904908322747,95.03383686220093,27584775.0,2166.778196461025,4.262730033681305,[4.08617938],[18.78768871],41.93850319217414,369.0054700814068,327.0877217423496,747.4118677141807,-1108.03632611932,429.390592875531,4.957306449852364,[-0.23926426],[-0.02088459],0,4
72.67,411.1480038866782,488.51743099759585,642,-686,34864722,755.0,5.150716050304944,2420.3703899531074,5385.770991737231,683.9363460294894,36865.9478693521,92.3586172588768,34864722.0,1763.6421821069966,4.243345021828649,[4.82895333],[25.50430086],52.46025209622997,414.21194085878307,359.0626432588292,822.3651865199548,-854.1849916733495,516.0111735708831,5.025039367800049,[-0.03275488],[-0.58923984],1,1
43.865,182.0727787863963,223.87293499434588,349,-328,7014927,347.25,5.142628736001102,1104.4183305707545,2407.319495019161,194.11111506520342,17746.398907751318,176.6983676864865,7014927.0,901.6248407236138,4.312488008205098,[5.03218325],[28.12798219],31.727881271840385,184.57512440738054,164.06803991242856,476.589970519733,-412.24325343175724,216.5514517383802,4.974488118478507,[0.07361307],[-0.34706723],0,2
16.765,39.37676694448136,34.841152134881646,109,-140,366319,47.0,5.0027754183979445,346.8752853407868,495.98037906730514,100.16783419959353,3353.0,5.0,366319.0,359.99118898851015,4.591752659777791,[2.71140052],[9.36767624],11.872322856122134,41.11742878634315,25.160593980180735,153.44217151748083,-149.9066376115481,39.59797974644666,4.784926655639624,[0.22824382],[2.64218768],1,3
